ue_id,loc_x,loc_y,tick,cell_lat,cell_lon,cell_id,cell_az_deg,cell_carrier_freq_mhz,distance_km,relative_bearing,cell_rxpower_dbm,sinr_db
10,-64.82512931310657,-50.86685412595531,43,-90.0,-180.0,1,0,2100,15.287123898282468,115.17487068689343,-99.5795903479925,-2.484128496659423
11,167.19339886896415,74.99502338835225,43,-90.0,-180.0,1,0,2100,16.726069206892937,347.19339886896415,-100.35744030127897,-3.832401662403633
12,100.37517483616705,3.926162286456872,43,-90.0,-180.0,1,0,2100,16.162662901932134,280.37517483616705,-100.06599733601533,-3.0172182858734864
13,29.481700606621104,-47.714437748505006,43,-90.0,-180.0,1,0,2100,15.36459976258447,209.48170060662108,-99.62387174514008,-2.625679017475856
14,22.32256836067026,-73.60250173602829,43,-90.0,-180.0,1,0,2100,14.417283166438668,202.32256836067023,-99.07334839336112,-1.939027587898325
15,-108.7338161821045,11.887005750609518,43,-90.0,-180.0,1,0,2100,16.244018340929184,71.26618381789547,-100.11003951518676,-3.0688723552702495
16,173.9474671272322,-73.17722185039344,43,-90.0,-180.0,1,0,2100,14.44288818459864,353.94746712723213,-99.09653515601039,-1.8627515750381187
17,7.957269406029042,27.223131304268477,43,-90.0,-180.0,1,0,2100,16.38423314066417,187.957269406029,-100.18362808748654,-3.5800964315182453
18,95.90731708996805,-35.32240825011391,43,-90.0,-180.0,1,0,2100,15.621607972850898,275.90731708996805,-99.76881268192807,-2.6367864020470733
19,-131.2148751149852,32.843466824677336,43,-90.0,-180.0,1,0,2100,16.431064830864642,48.785124885014795,-100.20954230098067,-3.2236417410366283
20,-35.507312475449424,41.66361367608127,43,-90.0,-180.0,1,0,2100,16.50040419720699,144.49268752455055,-100.24476085877899,-3.5323327304701198
21,-0.15069806530880214,47.56001829748331,43,-90.0,-180.0,1,0,2100,16.544214224167135,179.8493019346912,-100.2676891928307,-3.6196007582812726
22,164.18993289775523,-69.31605208911142,43,-90.0,-180.0,1,0,2100,14.649512210794647,344.1899328977552,-99.21672915325294,-1.9812686786729417
23,8.765301875394982,75.15446338120023,43,-90.0,-180.0,1,0,2100,16.72703507237482,188.76530187539498,-100.36224478621511,-3.918309171511714
24,26.4315280790521,-60.639567502811204,43,-90.0,-180.0,1,0,2100,14.999802080716039,206.43152807905207,-99.415246226182,-2.3463933148249443
25,-24.21019272283982,-88.64442557811901,43,-90.0,-180.0,1,0,2100,11.924385759212106,155.7898072771602,-97.43141658122438,-0.22743007770057644
26,-111.79284554803034,2.7171076593191685,43,-90.0,-180.0,1,0,2100,16.149706941361963,68.20715445196964,-100.05948996670968,-2.979286952286713
27,-13.667176033976801,-9.393573027757995,43,-90.0,-180.0,1,0,2100,16.009732337173176,166.33282396602317,-99.98233096320163,-3.4367602726657336
28,-25.60367833151662,46.22939568879099,43,-90.0,-180.0,1,0,2100,16.534494104031726,154.39632166848332,-100.26258191190942,-3.5843032105251833
29,-178.99120215282576,42.09565299199005,43,-90.0,-180.0,1,0,2100,16.503680212327403,1.0087978471742645,-100.2436910101246,-3.2821282255934325
30,77.26130864332606,-5.056979528251773,43,-90.0,-180.0,1,0,2100,16.06213463035612,257.26130864332606,-100.01128411404494,-3.005942094312145
31,143.86551934264986,78.33805780337354,43,-90.0,-180.0,1,0,2100,16.746128100020755,323.8655193426498,-100.37042713874965,-3.9438733533600976
0,40.63915589807911,-0.8792853187625127,43,0.0,0.0,2,120,2100,15.325079488193822,331.3499173248677,-99.60177771125367,-2.5694168526475183
1,30.49258805046793,77.21168103460604,43,0.0,0.0,2,120,2100,15.989655827696566,246.57013603082743,-99.97112153852319,-3.3963509605237956
2,-1.60505156767951,-60.27973394044443,43,0.0,0.0,2,120,2100,15.719362802581504,60.916059931568896,-99.82320299323305,-2.9882873431828196
3,-73.6372334106646,-88.27664729194717,43,0.0,0.0,2,120,2100,16.11455532285298,61.653591754985484,-100.03909172482618,-4.270308199907134
4,-170.05852123719063,-52.22120137226746,43,0.0,0.0,2,120,2100,16.465245647786148,67.6216297719348,-100.22573398103297,-3.3253187065052687
5,-22.1422172189541,-36.36733242788813,43,0.0,0.0,2,120,2100,15.352286731474035,87.10494386219094,-99.61802002770197,-2.644451028910097
6,-70.69578844849643,30.132668303550815,43,0.0,0.0,2,120,2100,15.915896988139357,181.59235687853936,-99.9306922721383,-2.9379120196297093
7,178.86773191552277,29.081220384945965,43,0.0,0.0,2,120,2100,16.63676245531869,242.03486575485243,-100.31554884830615,-3.32027114629755
8,148.51541891992883,-19.334254892585278,43,0.0,0.0,2,120,2100,16.58704628513281,3.893656678100797,-100.2868640889146,-3.2683733999214244
9,64.67133198356686,-42.216700137271694,43,0.0,0.0,2,120,2100,15.890243972907788,15.107789579874748,-99.91718149741207,-2.966693250425889
10,-64.82512931310657,-50.86685412595531,43,0.0,0.0,2,120,2100,15.929970016248541,96.36623823597895,-99.93873792267196,-3.0335923299947725
11,167.19339886896415,74.99502338835225,43,0.0,0.0,2,120,2100,16.27051995708981,243.4002017188805,-100.12258996564042,-3.4965359637943565
12,100.37517483616705,3.926162286456872,43,0.0,0.0,2,120,2100,16.22882355373471,326.0087855156705,-100.10075752916057,-3.069227353931379
13,29.481700606621104,-47.714437748505006,43,0.0,0.0,2,120,2100,15.611861602027181,35.88712313053168,-99.76343661546409,-2.8396354656711957
14,22.32256836067026,-73.60250173602829,43,0.0,0.0,2,120,2100,15.93580092274938,53.622562218720304,-99.94215107435683,-3.2845344783939128
15,-108.7338161821045,11.887005750609518,43,0.0,0.0,2,120,2100,16.30522190869824,162.53152400214265,-100.14049243090524,-3.114269463897408
16,173.9474671272322,-73.17722185039344,43,0.0,0.0,2,120,2100,16.29042093247086,58.17402677721486,-100.13332430217994,-3.462108258577765
17,7.957269406029042,27.223131304268477,43,0.0,0.0,2,120,2100,14.962193167256387,255.06135149714748,-99.39390503934254,-2.392934921250471
18,95.90731708996805,-35.32240825011391,43,0.0,0.0,2,120,2100,16.172102505167185,5.466448542948854,-100.06953458895704,-3.0930112983098463
19,-131.2148751149852,32.843466824677336,43,0.0,0.0,2,120,2100,16.437301330414645,190.63420064559602,-100.21059111778061,-3.2251897388542434
20,-35.507312475449424,41.66361367608127,43,0.0,0.0,2,120,2100,15.581823920925498,206.86681576603007,-99.74673921212447,-2.793806306794948
21,-0.15069806530880214,47.56001829748331,43,0.0,0.0,2,120,2100,15.482150296002184,239.8622012179901,-99.6908104617058,-2.7659957045566923
22,164.18993289775523,-69.31605208911142,43,0.0,0.0,2,120,2100,16.319431583951474,54.12705124671231,-100.14874113590388,-3.4147151149382653
23,8.765301875394982,75.15446338120023,43,0.0,0.0,2,120,2100,15.942055802795386,242.31303752456756,-99.94515505598918,-3.3198957306009924
24,26.4315280790521,-60.639567502811204,43,0.0,0.0,2,120,2100,15.778361303325845,45.941547050602594,-99.85579476542021,-3.0243995319067074
25,-24.21019272283982,-88.64442557811901,43,0.0,0.0,2,120,2100,16.106131403894366,60.55598742534477,-100.03455003928079,-4.377397810092624
26,-111.79284554803034,2.7171076593191685,43,0.0,0.0,2,120,2100,16.336571104102095,152.925889150496,-100.15719187499326,-3.1253701128746885
27,-13.667176033976801,-9.393573027757995,43,0.0,0.0,2,120,2100,14.425527154607545,115.00202077097407,-99.07610742343415,-2.047963333762109
28,-25.60367833151662,46.22939568879099,43,0.0,0.0,2,120,2100,15.559842949975819,217.51115608036702,-99.73443043820086,-2.8028687973398974
29,-178.99120215282576,42.09565299199005,43,0.0,0.0,2,120,2100,16.546642936276506,238.88357001266485,-100.26857490182957,-3.318650157353808
30,77.26130864332606,-5.056979528251773,43,0.0,0.0,2,120,2100,15.967999544879362,335.18390703438945,-99.95974436624033,-2.9283750938297364
31,143.86551934264986,78.33805780337354,43,0.0,0.0,2,120,2100,16.219263298224266,246.9392792405688,-100.09519597960652,-3.5525139199537388
0,40.63915589807911,-0.8792853187625127,43,90.0,180.0,3,240,2100,16.129686030064104,79.36084410192086,-100.0483336782458,-3.2446966077718087
1,30.49258805046793,77.21168103460604,43,90.0,180.0,3,240,2100,14.168686716179892,89.50741194953207,-98.92152275343868,-1.7665036544367496
2,-1.60505156767951,-60.27973394044443,43,90.0,180.0,3,240,2100,16.632652350339804,121.60505156767954,-100.31328474681217,-3.705237146129583
3,-73.6372334106646,-88.27664729194717,43,90.0,180.0,3,240,2100,16.803490432719023,193.6372334106647,-100.40119169852098,-4.760464172784011
4,-170.05852123719063,-52.22120137226746,43,90.0,180.0,3,240,2100,16.577537505148673,290.0585212371907,-100.28689461816909,-3.414629280831132
5,-22.1422172189541,-36.36733242788813,43,90.0,180.0,3,240,2100,16.459346913700593,142.1422172189541,-100.22272258442877,-3.5458373012944366
6,-70.69578844849643,30.132668303550815,43,90.0,180.0,3,240,2100,15.712284965990069,190.69578844849644,-99.81766763307351,-2.766277258592046
7,178.86773191552277,29.081220384945965,43,90.0,180.0,3,240,2100,15.729695482990087,301.13226808447723,-99.82900302474496,-2.587166446719888
8,148.51541891992883,-19.334254892585278,43,90.0,180.0,3,240,2100,16.314563671023496,331.48458108007117,-100.14756371949166,-3.0618597811035353
9,64.67133198356686,-42.216700137271694,43,90.0,180.0,3,240,2100,16.5045961524572,55.32866801643314,-100.24659795176498,-3.4534423574514452
10,-64.82512931310657,-50.86685412595531,43,90.0,180.0,3,240,2100,16.567969051325374,184.82512931310657,-100.27951333752925,-3.5343811708914874
11,167.19339886896415,74.99502338835225,43,90.0,180.0,3,240,2100,14.328536359153347,312.80660113103585,-99.0181539687926,-1.7900490180245026
12,100.37517483616705,3.926162286456872,43,90.0,180.0,3,240,2100,16.075359450601532,19.624825163832952,-100.01784027519146,-2.9448197113913075
13,29.481700606621104,-47.714437748505006,43,90.0,180.0,3,240,2100,16.545336155052834,90.51829939337892,-100.26825380901992,-3.5854804264126257
14,22.32256836067026,-73.60250173602829,43,90.0,180.0,3,240,2100,16.71759361103009,97.67743163932971,-100.35704036333831,-3.8812991581155347
15,-108.7338161821045,11.887005750609518,43,90.0,180.0,3,240,2100,15.978310377927077,228.73381618210448,-99.96427319389262,-2.849356219555329
16,173.9474671272322,-73.17722185039344,43,90.0,180.0,3,240,2100,16.714990756130245,306.0525328727678,-100.35778874318096,-3.7840445328849786
17,7.957269406029042,27.223131304268477,43,90.0,180.0,3,240,2100,15.759740656134408,112.04273059397099,-99.84553401784457,-3.0850137823267265
18,95.90731708996805,-35.32240825011391,43,90.0,180.0,3,240,2100,16.451043594670615,24.092682910031954,-100.21640441323666,-3.310154406228345
19,-131.2148751149852,32.843466824677336,43,90.0,180.0,3,240,2100,15.665947697438906,251.21487511498526,-99.79193874415441,-2.5921948138889688
20,-35.507312475449424,41.66361367608127,43,90.0,180.0,3,240,2100,15.498338643212355,155.50731247544945,-99.69888950026652,-2.7205959207221113
21,-0.15069806530880214,47.56001829748331,43,90.0,180.0,3,240,2100,15.368244934561051,120.1506980653088,-99.62624642181414,-2.666889520652574
22,164.18993289775523,-69.31605208911142,43,90.0,180.0,3,240,2100,16.691043874920084,315.8100671022448,-100.34504373194287,-3.6975824344981696
23,8.765301875394982,75.15446338120023,43,90.0,180.0,3,240,2100,14.317853701075533,111.23469812460502,-99.01325054305646,-1.8748782084269693
24,26.4315280790521,-60.639567502811204,43,90.0,180.0,3,240,2100,16.635043913198448,93.5684719209479,-100.31467078728788,-3.695053953912699
25,-24.21019272283982,-88.64442557811901,43,90.0,180.0,3,240,2100,16.80555127151941,144.2101927228399,-100.40183140950977,-4.871349697329692
26,-111.79284554803034,2.7171076593191685,43,90.0,180.0,3,240,2100,16.08930842282301,231.7928455480303,-100.0248663317005,-2.927122369735116
27,-13.667176033976801,-9.393573027757995,43,90.0,180.0,3,240,2100,16.21924138456846,133.66717603397677,-100.09533603307558,-3.60003063462144
28,-25.60367833151662,46.22939568879099,43,90.0,180.0,3,240,2100,15.399116503141924,145.60367833151662,-99.6432459211988,-2.6630850804615775
29,-178.99120215282576,42.09565299199005,43,90.0,180.0,3,240,2100,15.489360279840565,298.99120215282574,-99.6941726569021,-2.4483805135327374
30,77.26130864332606,-5.056979528251773,43,90.0,180.0,3,240,2100,16.174630431097604,42.73869135667394,-100.07231258854654,-3.097196402348456
31,143.86551934264986,78.33805780337354,43,90.0,180.0,3,240,2100,14.076485346815442,336.13448065735014,-98.86533070421231,-1.645021959214429
0,40.55305944829058,-0.4646705290745814,44,-90.0,-180.0,1,0,2100,16.114787230698333,220.55305944829058,-100.03955208605787,-3.2323984276199074
1,29.366414301277672,77.38238991032304,44,-90.0,-180.0,1,0,2100,16.74043484880677,209.36641430127767,-100.3691734170046,-3.9692952739638248
2,-5.514483596279547,-60.53119842422102,44,-90.0,-180.0,1,0,2100,15.003486275140087,174.48551640372045,-99.41788997360497,-2.3646144118793444
3,-73.45785690609706,-89.15137467649225,44,-90.0,-180.0,1,0,2100,11.456026920678367,106.54214309390318,-97.06427324749282,0.14373339007642888
4,-169.69498504256035,-50.577162090680176,44,-90.0,-180.0,1,0,2100,15.294499358897303,10.305014957439653,-99.58880778710456,-2.3427436781587883
5,-22.398253404862288,-36.556419040549684,44,-90.0,-180.0,1,0,2100,15.59878054432738,157.60174659513768,-99.75553311117872,-2.853670132433992
6,-65.9007888940329,27.883349046867863,44,-90.0,-180.0,1,0,2100,16.389849484600028,114.09921110596713,-100.18674478211287,-3.330174978907092
7,177.27978524565572,28.01634475636027,44,-90.0,-180.0,1,0,2100,16.390977046160703,357.2797852456557,-100.18525595895339,-3.123421605896772
8,149.52671175361445,-20.25064637399292,44,-90.0,-180.0,1,0,2100,15.865062122725162,329.5267117536144,-99.90614026649193,-2.6967849600385723
9,64.97993087875122,-43.33491550685933,44,-90.0,-180.0,1,0,2100,15.463150262436416,244.9799308787512,-99.67932640561784,-2.606587455178748
10,-64.88423100912843,-50.15231959430383,44,-90.0,-180.0,1,0,2100,15.30521826112714,115.11576899087157,-99.5898771783632,-2.4964882711866863
11,171.88486088327124,75.33572083295559,44,-90.0,-180.0,1,0,2100,16.7281319730922,351.88486088327124,-100.35761639864191,-3.840643823596128
12,104.9488759497915,5.060092501771763,44,-90.0,-180.0,1,0,2100,16.174663179058562,284.9488759497915,-100.07254449875106,-3.01589386885939
13,30.492006486147517,-43.01928119480102,44,-90.0,-180.0,1,0,2100,15.469891310847164,210.4920064861475,-99.68333227757812,-2.7116550920804237
14,22.079566833149812,-73.2751128331106,44,-90.0,-180.0,1,0,2100,14.437052237017717,202.0795668331498,-99.08518122135979,-1.9526051437419047
15,-108.48137817554944,11.8711808005787,44,-90.0,-180.0,1,0,2100,16.243863010250845,71.51862182445058,-100.10995169520316,-3.0693182933400154
16,175.15758145545908,-75.4293181766534,44,-90.0,-180.0,1,0,2100,14.29916587230886,355.157581455459,-99.0103622544981,-1.778862996151442
17,8.889080589180367,26.62181713581593,44,-90.0,-180.0,1,0,2100,16.379090284668273,188.88908058918034,-100.1809120715354,-3.5783035903506084
18,93.83758628333175,-34.34505921660586,44,-90.0,-180.0,1,0,2100,15.639324858643816,273.8375862833317,-99.77865583842329,-2.653292137186205
19,-131.5144476460617,32.80940759217839,44,-90.0,-180.0,1,0,2100,16.430787535267697,48.48555235393826,-100.2094050822563,-3.22283988697741
20,-35.73462581375176,41.731883280532514,44,-90.0,-180.0,1,0,2100,16.5009225781369,144.2653741862482,-100.24503895539372,-3.532115987992412
21,-1.0412508201684147,47.52460631190311,44,-90.0,-180.0,1,0,2100,16.543956761697082,178.95874917983156,-100.26755426108505,-3.619391013036563
22,165.44060818740212,-70.38286171269533,44,-90.0,-180.0,1,0,2100,14.596557884793778,345.44060818740206,-99.18565231395205,-1.9507311585595777
23,8.457600056250698,71.86755998628192,44,-90.0,-180.0,1,0,2100,16.70693236570471,188.4576000562507,-100.35193325647401,-3.853115422084457
24,24.3723231930002,-62.082687907981175,44,-90.0,-180.0,1,0,2100,14.949401163547495,204.37232319300017,-99.38615036786534,-2.311366717703022
25,-25.090225801771282,-88.08665939908477,44,-90.0,-180.0,1,0,2100,12.26900925535453,154.90977419822877,-97.68280951740442,-0.4811580928321537
26,-115.83097469759689,2.965046379957613,44,-90.0,-180.0,1,0,2100,16.15237751404342,64.1690253024031,-100.06106157849953,-2.972374378516382
27,-13.847033634948644,-9.397486169182926,44,-90.0,-180.0,1,0,2100,16.00968378972947,166.15296636505138,-99.98230717862275,-3.4336652708486515
28,-24.661227615868654,45.14366660797481,44,-90.0,-180.0,1,0,2100,16.52649231643437,155.3387723841313,-100.25839674081597,-3.5800503619326367
29,-179.51233505682046,42.399166808847326,44,-90.0,-180.0,1,0,2100,16.5059752586326,0.48766494317953857,-100.24476634752796,-3.285624091000621
30,81.13849700369116,-7.516820418903279,44,-90.0,-180.0,1,0,2100,16.032748337882154,261.13849700369116,-99.99535896628963,-2.9697982925816273
31,145.93056843321432,76.98023887911035,44,-90.0,-180.0,1,0,2100,16.738029369432628,325.9305684332143,-100.36615369027683,-3.8982118164791983
0,40.55305944829058,-0.4646705290745814,44,0.0,0.0,2,120,2100,15.32281958542564,330.71468925726947,-99.60048489714762,-2.568092703348262
1,29.366414301277672,77.38238991032304,44,0.0,0.0,2,120,2100,15.98992346851506,246.2645088967248,-99.97126745203319,-3.4010210526829017
2,-5.514483596279547,-60.53119842422102,44,0.0,0.0,2,120,2100,15.725783346676764,63.10812118508366,-99.82674879356337,-2.994146127302517
3,-73.45785690609706,-89.15137467649225,44,0.0,0.0,2,120,2100,16.117275412725803,60.81350602906792,-100.04056208404228,-4.630259997462924
4,-169.69498504256035,-50.577162090680176,44,0.0,0.0,2,120,2100,16.477382638447587,68.36595128637296,-100.2320985650791,-3.32137826764719
5,-22.398253404862288,-36.556419040549684,44,0.0,0.0,2,120,2100,15.35879063255608,87.19817384510623,-99.62170255817452,-2.648809280092591
6,-65.9007888940329,27.883349046867863,44,0.0,0.0,2,120,2100,15.851993173798299,180.09746273221634,-99.89579955613966,-2.897158434716021
7,177.27978524565572,28.01634475636027,44,0.0,0.0,2,120,2100,16.643129781412803,245.09705195350767,-100.31888088024245,-3.320681454892237
8,149.52671175361445,-20.25064637399292,44,0.0,0.0,2,120,2100,16.589679311809064,6.035180949720939,-100.28838138534371,-3.271350880649631
9,64.97993087875122,-43.33491550685933,44,0.0,0.0,2,120,2100,15.89798446889499,16.156617875658696,-99.9214211521955,-2.976002181469738
10,-64.88423100912843,-50.15231959430383,44,0.0,0.0,2,120,2100,15.927171079822708,97.07730643942958,-99.93720430025571,-3.0277278617167633
11,171.88486088327124,75.33572083295559,44,0.0,0.0,2,120,2100,16.269476830445537,242.1155054437359,-100.12201141347141,-3.5038804977093814
12,104.9488759497915,5.060092501771763,44,0.0,0.0,2,120,2100,16.273059106153596,324.763625667006,-100.12439398721855,-3.093404824838151
13,30.492006486147517,-43.01928119480102,44,0.0,0.0,2,120,2100,15.550982390969615,31.463874776587147,-99.7294020341641,-2.782199957221248
14,22.079566833149812,-73.2751128331106,44,0.0,0.0,2,120,2100,15.931405135006596,53.55566640556867,-99.93975523574515,-3.2757975274784124
15,-108.48137817554944,11.8711808005787,44,0.0,0.0,2,120,2100,16.30295427433748,162.49692723159546,-100.13928226710907,-3.1130435800263347
16,175.15758145545908,-75.4293181766534,44,0.0,0.0,2,120,2100,16.269508727320158,58.74298974549811,-100.12218742802018,-3.49749534458988
17,8.889080589180367,26.62181713581593,44,0.0,0.0,2,120,2100,14.951054927237342,257.1334967593453,-99.38739093859003,-2.3849805159989543
18,93.83758628333175,-34.34505921660586,44,0.0,0.0,2,120,2100,16.154555749373706,4.404993911520819,-100.06011755550426,-3.080232351458407
19,-131.5144476460617,32.80940759217839,44,0.0,0.0,2,120,2100,16.439255971553145,190.72763535870985,-100.21161965496995,-3.2261084643501627
20,-35.73462581375176,41.731883280532514,44,0.0,0.0,2,120,2100,15.58506983684715,206.78446138066857,-99.74854119295419,-2.795901821916712
21,-1.0412508201684147,47.52460631190311,44,0.0,0.0,2,120,2100,15.481583870558623,239.04683215865163,-99.69049924757608,-2.7655026277097488
22,165.44060818740212,-70.38286171269533,44,0.0,0.0,2,120,2100,16.311159315003056,54.880064117961524,-100.14434944536526,-3.4263810868935094
23,8.457600056250698,71.86755998628192,44,0.0,0.0,2,120,2100,15.897812512514168,242.75749256508834,-99.92098341166553,-3.2314699490360708
24,24.3723231930002,-62.082687907981175,44,0.0,0.0,2,120,2100,15.790781753023726,47.66614778156645,-99.86264453739643,-3.0451296642884786
25,-25.090225801771282,-88.08665939908477,44,0.0,0.0,2,120,2100,16.10052317623352,60.81158983199339,-100.03152667053872,-4.209478182122996
26,-115.83097469759689,2.965046379957613,44,0.0,0.0,2,120,2100,16.37196536912141,153.29350241664736,-100.17597084169225,-3.144108773602406
27,-13.847033634948644,-9.397486169182926,44,0.0,0.0,2,120,2100,14.43454719340815,115.33504725098632,-99.08159193473644,-2.05344926778892
28,-24.661227615868654,45.14366660797481,44,0.0,0.0,2,120,2100,15.534846764347959,217.453488900144,-99.72049212668661,-2.7834780367042637
29,-179.51233505682046,42.399166808847326,44,0.0,0.0,2,120,2100,16.544494368764312,239.46594505985604,-100.26746167358198,-3.3189292646326916
30,81.13849700369116,-7.516820418903279,44,0.0,0.0,2,120,2100,16.01725703012844,337.60657115204526,-99.9865434741181,-2.9565269525147735
31,145.93056843321432,76.98023887911035,44,0.0,0.0,2,120,2100,16.232850907806853,247.38072332641383,-100.10248655323531,-3.522321138037614
0,40.55305944829058,-0.4646705290745814,44,90.0,180.0,3,240,2100,16.125113333178536,79.44694055170942,-100.04587837725518,-3.2417269417619883
1,29.366414301277672,77.38238991032304,44,90.0,180.0,3,240,2100,14.155248016593983,90.6335856987223,-98.91338899224475,-1.7580465597821355
2,-5.514483596279547,-60.53119842422102,44,90.0,180.0,3,240,2100,16.634324261166693,125.51448359627955,-100.31411206535056,-3.706922157529049
3,-73.45785690609706,-89.15137467649225,44,90.0,180.0,3,240,2100,16.80838500747602,193.45785690609728,-100.40368493109266,-5.111705623350554
4,-169.69498504256035,-50.577162090680176,44,90.0,180.0,3,240,2100,16.56591043858254,289.69498504256035,-100.2808122378863,-3.392580143081087
5,-22.398253404862288,-36.556419040549684,44,90.0,180.0,3,240,2100,16.460842120325985,142.39825340486226,-100.22349659371808,-3.5457144141504715
6,-65.9007888940329,27.883349046867863,44,90.0,180.0,3,240,2100,15.749168069191956,185.90078889403287,-99.83817324076207,-2.8096588801783544
7,177.27978524565572,28.01634475636027,44,90.0,180.0,3,240,2100,15.747024710400522,302.7202147543443,-99.8386981318298,-2.5974665842207214
8,149.52671175361445,-20.25064637399292,44,90.0,180.0,3,240,2100,16.322910298876884,330.47328824638555,-100.15204477194675,-3.069310065120836
9,64.97993087875122,-43.33491550685933,44,90.0,180.0,3,240,2100,16.513018032328773,55.02006912124875,-100.25095034439782,-3.462583962397712
10,-64.88423100912843,-50.15231959430383,44,90.0,180.0,3,240,2100,16.562883732652214,184.88423100912843,-100.2768571016768,-3.5271081285432544
11,171.88486088327124,75.33572083295559,44,90.0,180.0,3,240,2100,14.305569000809635,308.11513911672876,-99.00429048850201,-1.7763969800754813
12,104.9488759497915,5.060092501771763,44,90.0,180.0,3,240,2100,16.062097981903822,15.0511240502085,-100.01030060457124,-2.9222309075013357
13,30.492006486147517,-43.01928119480102,44,90.0,180.0,3,240,2100,16.510647996921623,89.50799351385251,-100.2501994016105,-3.5542135850815186
14,22.079566833149812,-73.2751128331106,44,90.0,180.0,3,240,2100,16.7155904821537,97.92043316685016,-100.35601210993808,-3.8748489593121276
15,-108.48137817554944,11.8711808005787,44,90.0,180.0,3,240,2100,15.978512947878308,228.48137817554942,-99.96438903899156,-2.8501191219971207
16,175.15758145545908,-75.4293181766534,44,90.0,180.0,3,240,2100,16.728697917675657,304.8424185445409,-100.36484606761492,-3.844373342556132
17,8.889080589180367,26.62181713581593,44,90.0,180.0,3,240,2100,15.769273665383567,111.11091941081963,-99.85082291045858,-3.095090309535096
18,93.83758628333175,-34.34505921660586,44,90.0,180.0,3,240,2100,16.443214349110708,26.162413716668254,-100.21259280192848,-3.305807121790572
19,-131.5144476460617,32.80940759217839,44,90.0,180.0,3,240,2100,15.666543413824098,251.51444764606174,-99.79227295213893,-2.592083474476268
20,-35.73462581375176,41.731883280532514,44,90.0,180.0,3,240,2100,15.49692525975778,155.7346258137518,-99.69809191188628,-2.7187147260870406
21,-1.0412508201684147,47.52460631190311,44,90.0,180.0,3,240,2100,15.369078987993134,121.04125082016839,-99.62670160078693,-2.6675736176765352
22,165.44060818740212,-70.38286171269533,44,90.0,180.0,3,240,2100,16.697717738841764,314.5593918125979,-100.34853856329025,-3.7202579128649713
23,8.457600056250698,71.86755998628192,44,90.0,180.0,3,240,2100,14.517856935737148,111.54239994374933,-99.1329861919909,-2.012193390239249
24,24.3723231930002,-62.082687907981175,44,90.0,180.0,3,240,2100,16.644578271679382,95.62767680699977,-100.31958036409122,-3.712034407781543
25,-25.090225801771282,-88.08665939908477,44,90.0,180.0,3,240,2100,16.802424173102967,145.09022580177134,-100.40024545935007,-4.7102722205350105
26,-115.83097469759689,2.965046379957613,44,90.0,180.0,3,240,2100,16.086463747214328,235.8309746975969,-100.02338802521679,-2.9155741197939133
27,-13.847033634948644,-9.397486169182926,44,90.0,180.0,3,240,2100,16.219280753955466,133.84703363494862,-100.09535756181079,-3.5970363673792716
28,-24.661227615868654,45.14366660797481,44,90.0,180.0,3,240,2100,15.423618831840155,144.66122761586865,-99.6570724950862,-2.686272234947775
29,-179.51233505682046,42.399166808847326,44,90.0,180.0,3,240,2100,15.483004294104088,299.51233505682046,-99.69060708828192,-2.444830893148325
30,81.13849700369116,-7.516820418903279,44,90.0,180.0,3,240,2100,16.200178812645554,38.86150299630884,-100.08578855160356,-3.1051611942583177
31,145.93056843321432,76.98023887911035,44,90.0,180.0,3,240,2100,14.186622819773566,334.0694315667856,-98.93258544779762,-1.7105888401263392
0,41.40828506466369,0.3560256175008334,45,-90.0,-180.0,1,0,2100,16.123911646467135,221.40828506466366,-100.04448601399068,-3.2334567743542935
1,28.946751904897297,77.32449580910705,45,-90.0,-180.0,1,0,2100,16.74008890971107,208.9467519048973,-100.36900235099488,-3.9678337371843275
2,-8.407777770356347,-61.08321854550228,45,-90.0,-180.0,1,0,2100,14.984576250700696,171.59222222964365,-99.40699663647253,-2.3492897642823287
3,-73.33231496753848,-88.77624073793521,45,-90.0,-180.0,1,0,2100,11.822088664347394,106.66768503246169,-97.34655777769585,-0.13940686483264175
4,-168.13697021275397,-49.74236397499574,45,-90.0,-180.0,1,0,2100,15.315453764205394,11.863029787246035,-99.60058481282199,-2.3549223436450766
5,-23.662779820267815,-37.109741546901475,45,-90.0,-180.0,1,0,2100,15.588373181812262,156.33722017973218,-99.74970588935022,-2.8394245621985146
6,-56.97635806856698,26.694925693135488,45,-90.0,-180.0,1,0,2100,16.379716973976517,123.02364193143302,-100.1812853064657,-3.3531409004949904
7,175.4894397573645,28.5592679404715,45,-90.0,-180.0,1,0,2100,16.39556690299191,355.4894397573645,-100.18785030763559,-3.129756752039606
8,149.62151048838973,-20.606265228943514,45,-90.0,-180.0,1,0,2100,15.859950556100719,329.62151048838973,-99.90335701336585,-2.693290142322295
9,61.57640026235657,-44.868046334610824,45,-90.0,-180.0,1,0,2100,15.429744541956875,241.57640026235657,-99.66046340497364,-2.59199093658159
10,-62.98001742998818,-49.44768388745477,45,-90.0,-180.0,1,0,2100,15.32274695818497,117.01998257001185,-99.59982919504642,-2.513103704322723
11,174.1711326842904,78.44064293739768,45,-90.0,-180.0,1,0,2100,16.746737313914025,354.1711326842904,-100.36643407387031,-3.9382434858029587
12,105.32859278219064,6.6290053784250915,45,-90.0,-180.0,1,0,2100,16.191032892115803,285.32859278219064,-100.08134342075378,-3.0289304342119197
